age,annual_income,employment_years,credit_score,loan_amount,loan_term_months,debt_to_income,dependents,education,self_employed,property_area,existing_loans,loan_status
34,71048.0,1,696,10381.0,36,0.048,0,Master,No,Semiurban,2,Approved
58,31543.0,11,751,14952.0,48,0.134,1,Master,No,Urban,0,Approved
41,125815.0,2,766,14317.0,60,0.268,1,Bachelor,No,Semiurban,3,Approved
57,38235.0,8,710,19869.0,12,0.473,0,Master,Yes,Rural,0,Approved
64,72452.0,29,629,22053.0,36,0.246,0,Bachelor,No,Semiurban,2,Approved
35,98852.0,6,705,55435.0,36,0.431,0,Master,No,Rural,3,Approved
30,67962.0,12,781,17957.0,24,0.28,1,Bachelor,No,Rural,3,Approved
63,57933.0,24,730,8512.0,12,0.284,1,Bachelor,No,Urban,3,Approved
49,55328.0,27,746,38105.0,36,0.225,0,High School,No,Semiurban,2,Approved
34,53319.0,10,655,40908.0,48,0.369,0,Master,No,Semiurban,3,Approved
48,40051.0,21,675,20936.0,36,0.28,0,Master,No,Semiurban,2,Approved
44,42953.0,14,681,15336.0,36,0.122,0,High School,No,Urban,3,Approved
61,124103.0,3,686,26978.0,60,0.605,2,High School,Yes,Semiurban,3,Approved
32,51813.0,6,778,15692.0,36,0.111,2,Master,No,Semiurban,3,Approved
65,35700.0,23,514,4731.0,48,0.156,2,Doctorate,Yes,Semiurban,2,Rejected
63,41404.0,21,692,25962.0,36,0.306,1,Bachelor,No,Rural,3,Approved
29,100739.0,11,684,32148.0,60,0.203,0,High School,No,Semiurban,3,Approved
28,79752.0,10,587,45928.0,60,0.481,0,Bachelor,No,Semiurban,1,Rejected
44,74852.0,21,740,11194.0,36,0.334,1,High School,No,Urban,1,Approved
23,47737.0,5,636,20851.0,48,0.249,2,Master,No,Urban,2,Rejected
34,75391.0,9,663,21146.0,48,0.253,2,High School,No,Semiurban,1,Approved
40,38605.0,22,829,19027.0,36,0.078,2,High School,No,Semiurban,0,Approved
64,47682.0,30,766,19395.0,48,0.614,2,Bachelor,No,Urban,1,Approved
65,93759.0,0,733,18440.0,36,0.304,2,Bachelor,No,Rural,3,Approved
27,88960.0,9,719,20656.0,36,0.1,2,Master,Yes,Semiurban,3,Approved
61,32050.0,4,678,29131.0,60,0.405,3,Bachelor,No,Urban,0,Rejected
25,34357.0,7,840,39788.0,24,0.226,0,High School,No,Urban,2,Approved
54,58389.0,18,750,11009.0,24,0.163,0,High School,No,Semiurban,2,Approved
59,142125.0,21,634,16093.0,24,0.104,1,Bachelor,No,Semiurban,3,Approved
61,19178.0,21,585,13676.0,60,0.056,1,High School,No,Urban,1,Approved
31,64098.0,13,733,12462.0,24,0.127,0,Bachelor,Yes,Semiurban,3,Approved
61,25803.0,7,686,6296.0,24,0.186,2,Bachelor,No,Urban,2,Approved
26,38801.0,8,583,18286.0,48,0.152,1,Bachelor,No,Semiurban,0,Approved
44,45011.0,17,722,24580.0,48,0.218,1,High School,No,Rural,3,Approved
42,43643.0,16,670,16274.0,36,0.378,0,Master,No,Urban,3,Approved
35,41007.0,9,730,17895.0,60,0.125,1,Bachelor,No,Semiurban,2,Approved
21,55218.0,0,723,23626.0,12,0.283,1,Bachelor,No,Semiurban,0,Approved
55,40974.0,17,644,45042.0,48,0.08,0,Bachelor,No,Semiurban,3,Rejected
36,24606.0,10,737,13702.0,36,0.299,0,Bachelor,Yes,Urban,0,Approved
50,84459.0,20,653,8405.0,36,0.232,1,Bachelor,Yes,Semiurban,1,Approved
39,83214.0,11,658,16972.0,60,0.112,3,Master,No,Rural,1,Approved
37,87451.0,19,650,61233.0,36,0.169,0,Bachelor,No,Rural,2,Approved
60,23569.0,21,775,8464.0,24,0.459,0,High School,No,Urban,0,Approved
25,64828.0,7,669,27466.0,24,0.423,0,Master,Yes,Rural,3,Approved
54,79768.0,21,793,38207.0,24,0.261,0,Bachelor,No,Urban,1,Approved
54,31192.0,20,824,3868.0,60,0.122,2,High School,No,Urban,2,Approved
38,55278.0,19,635,23500.0,24,0.417,0,High School,Yes,Semiurban,0,Approved
32,51593.0,14,471,26645.0,60,0.279,1,Bachelor,No,Rural,2,Rejected
21,151489.0,3,768,15129.0,24,0.451,3,Bachelor,Yes,Urban,0,Approved
63,158508.0,9,664,11825.0,60,0.267,0,Master,Yes,Urban,1,Approved
63,22020.0,13,625,12261.0,60,0.075,1,High School,No,Urban,2,Approved
31,216804.0,7,646,14539.0,24,0.24,3,Bachelor,Yes,Semiurban,3,Approved
22,33247.0,4,659,14791.0,24,0.16,1,High School,No,Semiurban,3,Approved
26,94321.0,8,787,13084.0,48,0.327,0,Bachelor,No,Semiurban,1,Approved
24,93795.0,6,702,14389.0,12,0.042,0,Master,Yes,Urban,1,Approved
58,31808.0,6,786,39032.0,36,0.452,3,High School,No,Urban,0,Approved
61,72142.0,28,727,8174.0,48,0.312,3,Master,Yes,Semiurban,3,Approved
27,51841.0,9,667,5775.0,60,0.23,0,High School,Yes,Urban,0,Approved
54,74606.0,13,661,39440.0,48,0.03,1,Bachelor,Yes,Urban,0,Approved
29,62440.0,4,732,15888.0,60,0.429,0,Bachelor,Yes,Urban,1,Approved
37,106200.0,12,752,13985.0,36,0.228,0,Bachelor,Yes,Semiurban,1,Approved
47,57329.0,24,765,16745.0,48,0.245,3,Master,No,Rural,1,Approved
53,50149.0,17,670,20623.0,36,0.289,1,Bachelor,No,Urban,1,Approved
60,100501.0,5,703,12804.0,48,0.181,0,Master,No,Urban,3,Approved
23,75683.0,4,734,25009.0,48,0.302,1,Bachelor,No,Rural,1,Approved
29,82256.0,11,661,9630.0,36,0.383,2,Bachelor,Yes,Semiurban,2,Approved
33,38161.0,13,605,14793.0,60,0.176,2,High School,No,Semiurban,2,Approved
34,30952.0,16,630,4267.0,36,0.366,2,Bachelor,No,Urban,3,Rejected
65,40249.0,11,672,38564.0,48,0.582,2,Master,No,Semiurban,3,Rejected
55,39091.0,2,740,16053.0,36,0.372,2,Bachelor,Yes,Rural,2,Approved
35,84753.0,12,784,27825.0,36,0.261,4,Master,No,Semiurban,3,Approved
64,94078.0,21,588,24536.0,36,0.501,2,Doctorate,Yes,Rural,3,Rejected
43,50502.0,10,645,25732.0,60,0.312,1,High School,No,Semiurban,3,Rejected
43,120824.0,18,663,17909.0,36,0.281,3,Bachelor,No,Urban,0,Approved
40,116745.0,13,750,23167.0,48,0.203,1,Master,No,Urban,1,Approved
27,62878.0,9,650,9636.0,36,0.176,1,High School,Yes,Rural,2,Approved
63,34998.0,7,658,8407.0,60,0.205,2,High School,No,Semiurban,3,Rejected
21,130816.0,3,584,16855.0,48,0.496,4,High School,No,Urban,0,Approved
28,53185.0,7,726,11571.0,24,0.235,1,Master,No,Semiurban,3,Approved
31,58952.0,13,678,45464.0,36,0.284,1,Doctorate,No,Rural,0,Approved
33,45629.0,10,641,22971.0,48,0.209,2,Master,No,Semiurban,0,Approved
26,33715.0,8,671,11298.0,24,0.34,1,Bachelor,No,Urban,0,Approved
21,24522.0,3,775,15088.0,36,0.449,1,Bachelor,No,Semiurban,2,Approved
51,77899.0,10,615,19625.0,36,0.287,0,High School,No,Urban,2,Rejected
64,35747.0,28,627,17222.0,12,0.152,0,Doctorate,No,Semiurban,3,Approved
26,295916.0,8,784,21478.0,60,0.461,0,Master,No,Rural,2,Approved
34,30265.0,12,696,18821.0,60,0.096,1,Bachelor,Yes,Semiurban,0,Approved
43,27544.0,8,740,7290.0,48,0.198,2,High School,No,Urban,1,Approved
62,72814.0,22,720,4447.0,24,0.527,0,Master,Yes,Rural,1,Approved
52,127543.0,2,687,14119.0,60,0.137,0,Master,No,Semiurban,3,Approved
55,56989.0,14,664,25912.0,48,0.257,1,Doctorate,No,Urban,2,Approved
47,75344.0,18,752,14223.0,60,0.25,0,Bachelor,No,Urban,3,Approved
39,19953.0,20,777,40211.0,12,0.249,3,Bachelor,No,Semiurban,3,Approved
29,37891.0,3,771,17460.0,24,0.067,0,Bachelor,No,Urban,3,Approved
59,30473.0,0,601,43491.0,48,0.066,2,Bachelor,No,Semiurban,1,Rejected
57,19396.0,8,788,38058.0,60,0.277,1,Master,No,Urban,2,Approved
22,58655.0,3,663,35649.0,24,0.248,4,High School,No,Urban,3,Rejected
53,16019.0,15,633,8232.0,36,0.233,1,Bachelor,No,Urban,2,Rejected
24,26579.0,6,677,18202.0,36,0.114,4,Master,No,Rural,1,Approved
54,40931.0,8,752,39852.0,60,0.329,1,High School,No,Urban,1,Approved
58,34818.0,14,731,21486.0,48,0.098,2,Bachelor,No,Semiurban,3,Approved
26,68399.0,6,671,25809.0,60,0.03,0,Master,No,Rural,1,Approved
40,65066.0,1,753,7303.0,48,0.239,1,Bachelor,No,Urban,1,Approved
26,89920.0,8,700,62651.0,60,0.248,0,Bachelor,No,Rural,0,Approved
46,83191.0,7,647,10762.0,36,0.405,2,Master,No,Semiurban,2,Approved
62,103005.0,16,637,4923.0,24,0.216,1,High School,No,Urban,3,Approved
24,54942.0,6,721,14327.0,48,0.333,2,Bachelor,No,Rural,3,Approved
38,64990.0,20,684,3667.0,36,0.249,0,Master,No,Rural,2,Approved
64,72869.0,5,587,8891.0,36,0.387,0,High School,No,Urban,1,Rejected
34,59456.0,16,754,94955.0,36,0.117,2,High School,No,Rural,1,Approved
26,44207.0,8,654,14060.0,48,0.461,1,High School,Yes,Semiurban,1,Approved
42,45809.0,14,809,7116.0,60,0.173,1,Bachelor,No,Rural,0,Approved
43,35082.0,1,585,18298.0,36,0.074,4,Bachelor,No,Semiurban,2,Rejected
50,69354.0,8,676,10042.0,60,0.237,0,Bachelor,No,Rural,1,Approved
35,52228.0,17,638,31573.0,36,0.355,2,Bachelor,No,Rural,3,Rejected
64,38191.0,24,617,10096.0,24,0.175,0,Bachelor,No,Rural,0,Approved
44,38210.0,9,653,21463.0,24,0.254,2,Bachelor,Yes,Urban,0,Approved
33,28265.0,6,823,8540.0,36,0.072,1,Master,Yes,Semiurban,3,Approved
64,94226.0,9,701,97489.0,12,0.297,2,Bachelor,No,Rural,0,Approved
62,57430.0,7,631,24971.0,48,0.063,2,Master,No,Rural,2,Approved
43,34219.0,22,553,16376.0,48,0.03,0,Bachelor,No,Semiurban,1,Rejected
22,85801.0,4,561,14879.0,36,0.071,0,Bachelor,No,Urban,2,Rejected
47,40410.0,1,650,12560.0,60,0.064,0,High School,No,Rural,3,Approved
45,25375.0,22,642,10977.0,60,0.3,1,Bachelor,No,Urban,2,Approved
27,96448.0,9,673,10782.0,36,0.288,0,Bachelor,No,Semiurban,1,Approved
49,40933.0,18,520,53586.0,24,0.063,1,Master,No,Semiurban,3,Rejected
58,43923.0,27,683,12568.0,24,0.4,1,Bachelor,No,Rural,1,Approved
25,56260.0,1,767,4510.0,48,0.118,1,Master,No,Semiurban,0,Approved
53,103106.0,21,812,8436.0,36,0.085,0,High School,Yes,Semiurban,2,Approved
27,55609.0,3,548,32897.0,48,0.572,3,Bachelor,No,Rural,2,Rejected
54,28441.0,27,630,15277.0,48,0.107,4,Bachelor,Yes,Urban,0,Approved
39,74178.0,15,626,16498.0,36,0.246,0,High School,No,Semiurban,2,Approved
21,42123.0,2,701,38504.0,24,0.231,3,Bachelor,No,Rural,0,Approved
64,155352.0,23,599,10861.0,36,0.362,2,High School,Yes,Urban,3,Approved
28,54966.0,10,816,27152.0,36,0.227,0,High School,No,Urban,0,Approved
47,16088.0,14,693,11661.0,60,0.177,1,Bachelor,No,Rural,1,Approved
29,66946.0,9,681,26172.0,48,0.582,1,Doctorate,No,Rural,1,Approved
62,160270.0,0,809,13959.0,48,0.101,2,Master,No,Urban,1,Approved
54,130855.0,28,689,15385.0,48,0.226,3,Doctorate,Yes,Semiurban,1,Approved
57,150559.0,5,720,30675.0,36,0.417,1,High School,No,Urban,0,Approved
40,31389.0,22,634,29271.0,12,0.306,1,High School,No,Rural,3,Rejected
42,90832.0,18,587,16165.0,24,0.082,2,High School,No,Semiurban,3,Approved
49,36975.0,21,644,13248.0,24,0.277,1,Bachelor,No,Urban,0,Approved
56,62221.0,21,850,50898.0,12,0.386,1,Doctorate,Yes,Rural,1,Approved
59,27309.0,26,737,26402.0,36,0.198,1,Bachelor,No,Semiurban,1,Approved
21,38586.0,1,711,13959.0,48,0.092,2,Bachelor,No,Semiurban,0,Approved
50,37917.0,30,617,11774.0,24,0.395,2,High School,No,Semiurban,1,Approved
25,90156.0,1,758,35042.0,24,0.108,0,Bachelor,No,Urban,3,Approved
33,85433.0,15,588,19402.0,24,0.405,0,Master,No,Urban,2,Approved
58,64045.0,8,572,16185.0,36,0.449,1,Bachelor,No,Semiurban,3,Rejected
32,26170.0,14,648,19397.0,24,0.14,2,Bachelor,Yes,Urban,1,Rejected
56,46337.0,2,837,22420.0,12,0.047,1,Bachelor,No,Semiurban,2,Approved
41,36487.0,14,832,17349.0,36,0.454,1,Bachelor,No,Rural,3,Approved
31,88735.0,13,656,39361.0,60,0.037,3,Bachelor,No,Semiurban,1,Approved
36,105144.0,18,639,40811.0,36,0.193,3,Master,No,Rural,3,Approved
44,98332.0,3,567,25434.0,24,0.03,1,Bachelor,No,Semiurban,1,Rejected
55,36305.0,1,696,43989.0,36,0.114,2,High School,No,Semiurban,1,Approved
48,12190.0,20,702,18100.0,24,0.075,1,Bachelor,No,Semiurban,0,Approved
62,20811.0,1,749,28193.0,36,0.524,1,High School,No,Semiurban,3,Rejected
60,120209.0,24,758,34580.0,36,0.178,0,High School,No,Urban,0,Approved
54,44108.0,1,675,34909.0,60,0.225,1,High School,No,Semiurban,0,Rejected
48,36395.0,30,732,32648.0,60,0.232,2,Master,No,Urban,1,Approved
34,135747.0,16,637,27130.0,48,0.54,1,High School,No,Urban,0,Approved
39,110296.0,21,730,64232.0,24,0.03,2,Doctorate,No,Rural,3,Approved
26,55745.0,3,652,12674.0,36,0.276,0,High School,No,Urban,2,Approved
37,46804.0,8,724,16273.0,36,0.323,0,Bachelor,No,Urban,0,Approved
62,51146.0,14,718,15657.0,48,0.42,3,Master,No,Semiurban,3,Approved
40,62319.0,0,695,14170.0,12,0.285,1,High School,No,Semiurban,2,Approved
26,132603.0,3,750,4942.0,48,0.077,0,Master,No,Rural,2,Approved
50,69386.0,10,572,43993.0,36,0.356,1,Bachelor,No,Urban,1,Rejected
64,81994.0,22,610,9239.0,36,0.151,0,High School,No,Rural,3,Approved
60,104630.0,21,670,20101.0,36,0.03,2,Master,No,Urban,0,Approved
33,28905.0,2,582,7143.0,36,0.216,0,High School,No,Urban,3,Rejected
41,83305.0,1,659,26946.0,48,0.44,4,High School,No,Urban,1,Rejected
44,46774.0,20,662,10803.0,36,0.122,0,Master,No,Urban,0,Approved
32,13784.0,11,788,8602.0,24,0.479,1,High School,No,Rural,0,Approved
33,17062.0,15,701,20424.0,12,0.507,1,Bachelor,Yes,Urban,0,Approved
31,31418.0,9,767,11415.0,60,0.454,0,High School,No,Semiurban,0,Approved
65,73663.0,11,713,12393.0,36,0.393,0,Master,No,Semiurban,2,Approved
54,58552.0,6,650,20126.0,48,0.513,0,Bachelor,No,Urban,1,Rejected
58,60870.0,8,700,30276.0,36,0.462,0,High School,No,Semiurban,2,Rejected
57,160831.0,21,745,10574.0,48,0.25,2,Doctorate,No,Rural,0,Approved
64,27367.0,14,780,9451.0,48,0.558,3,Bachelor,Yes,Semiurban,3,Approved
25,54176.0,7,680,18277.0,12,0.453,1,Master,No,Urban,1,Rejected
60,65025.0,2,566,25556.0,36,0.613,1,Bachelor,Yes,Urban,2,Rejected
23,36686.0,5,561,46580.0,36,0.244,1,Bachelor,No,Semiurban,0,Rejected
42,55864.0,14,666,8971.0,24,0.364,0,High School,No,Urban,1,Approved
47,22814.0,28,515,14639.0,48,0.253,1,Bachelor,No,Urban,0,Approved
37,119436.0,13,825,38653.0,24,0.174,3,Bachelor,No,Urban,1,Approved
27,37805.0,3,735,64902.0,12,0.317,0,Bachelor,No,Urban,3,Rejected
29,168107.0,11,642,9439.0,48,0.237,0,High School,No,Rural,1,Approved
58,54026.0,4,607,11136.0,60,0.051,0,Master,No,Urban,3,Rejected
35,96811.0,17,767,23060.0,24,0.304,1,High School,No,Urban,0,Approved
34,53411.0,11,606,12365.0,48,0.143,3,Bachelor,No,Semiurban,1,Rejected
62,54078.0,24,614,10989.0,12,0.271,0,Bachelor,No,Semiurban,0,Approved
27,39890.0,9,633,21100.0,48,0.297,0,High School,Yes,Semiurban,3,Rejected
62,58724.0,14,699,49279.0,36,0.315,0,Bachelor,No,Semiurban,3,Approved
62,65512.0,18,737,7685.0,48,0.153,2,High School,No,Urban,1,Approved
47,35730.0,5,779,47669.0,36,0.211,1,High School,Yes,Semiurban,2,Approved
28,51345.0,2,768,12389.0,36,0.485,0,Master,No,Urban,2,Approved
28,39322.0,10,690,22537.0,60,0.235,0,Bachelor,No,Rural,1,Approved
33,194834.0,15,767,50624.0,12,0.363,0,Bachelor,No,Semiurban,1,Approved
46,52352.0,26,640,22239.0,24,0.114,4,High School,Yes,Semiurban,3,Approved
27,128665.0,9,553,14835.0,36,0.24,1,Bachelor,No,Urban,1,Approved
41,49390.0,11,640,28708.0,36,0.03,0,High School,Yes,Semiurban,1,Rejected
26,63430.0,8,630,16084.0,12,0.514,3,High School,No,Semiurban,1,Rejected
45,26591.0,21,643,25261.0,36,0.276,3,Bachelor,No,Semiurban,1,Approved
21,43010.0,3,618,15758.0,36,0.562,0,Bachelor,No,Rural,0,Rejected
52,61752.0,24,655,31504.0,48,0.382,0,High School,No,Urban,0,Approved
23,131583.0,5,737,7273.0,60,0.103,4,High School,No,Urban,2,Approved
29,62142.0,11,819,9315.0,36,0.548,0,Bachelor,No,Semiurban,1,Approved
28,117728.0,10,561,7204.0,36,0.065,0,High School,No,Urban,0,Approved
58,78236.0,15,593,17352.0,36,0.341,1,High School,No,Semiurban,0,Approved
23,134613.0,5,631,6660.0,24,0.297,2,Doctorate,No,Rural,3,Approved
40,53243.0,10,747,11481.0,48,0.255,1,High School,No,Urban,1,Approved
47,204784.0,5,675,8763.0,60,0.128,0,Bachelor,Yes,Urban,1,Approved
44,42113.0,11,636,47095.0,60,0.618,2,Master,No,Urban,1,Rejected
51,36081.0,19,744,9454.0,60,0.504,2,High School,No,Semiurban,1,Approved
57,28270.0,29,762,7800.0,36,0.378,0,Bachelor,Yes,Semiurban,1,Approved
38,198224.0,20,689,21153.0,48,0.498,0,Bachelor,No,Semiurban,1,Approved
58,86317.0,0,629,53882.0,24,0.03,2,High School,Yes,Semiurban,1,Rejected
35,45767.0,15,710,16692.0,60,0.356,0,High School,No,Rural,3,Approved
65,109322.0,4,673,17553.0,36,0.397,2,Doctorate,No,Rural,1,Approved
43,80283.0,11,672,41653.0,36,0.221,0,High School,No,Urban,0,Approved
54,162179.0,29,652,31856.0,48,0.158,2,Master,No,Semiurban,1,Approved
60,23477.0,30,759,23734.0,36,0.088,0,Bachelor,Yes,Semiurban,1,Approved
56,47531.0,4,709,12328.0,60,0.082,0,Bachelor,No,Urban,2,Approved
59,42647.0,4,768,24209.0,48,0.314,0,Bachelor,No,Semiurban,2,Approved
45,18575.0,21,790,7432.0,60,0.203,0,Bachelor,No,Semiurban,1,Approved
22,98545.0,4,724,12001.0,36,0.422,1,Bachelor,No,Urban,1,Approved
43,47400.0,13,652,45642.0,36,0.139,1,Bachelor,No,Urban,2,Approved
29,82610.0,11,768,41958.0,48,0.208,2,Master,No,Semiurban,2,Approved
61,201383.0,28,725,23921.0,24,0.145,1,Master,No,Urban,1,Approved
31,45288.0,13,850,5136.0,12,0.366,1,High School,No,Semiurban,0,Approved
31,43628.0,13,713,8207.0,60,0.307,2,High School,No,Urban,0,Approved
32,58709.0,14,742,11573.0,60,0.187,0,Master,No,Rural,3,Approved
49,94663.0,22,712,16099.0,60,0.293,2,High School,No,Semiurban,2,Approved
46,40271.0,27,683,7985.0,12,0.469,1,Master,No,Urban,3,Approved
63,38873.0,16,671,15337.0,36,0.145,0,High School,No,Rural,1,Approved
39,98375.0,1,712,56776.0,60,0.577,1,High School,No,Urban,0,Approved
33,67734.0,15,729,23357.0,24,0.416,4,High School,Yes,Rural,3,Approved
23,17863.0,5,777,20751.0,36,0.35,0,High School,No,Rural,2,Approved
21,28033.0,3,713,9290.0,36,0.268,1,Bachelor,No,Semiurban,2,Approved
37,125589.0,13,655,6203.0,60,0.613,1,Bachelor,No,Rural,0,Approved
62,68607.0,17,665,8101.0,36,0.373,1,Master,No,Rural,0,Approved
44,36166.0,20,591,6042.0,36,0.297,0,Bachelor,No,Semiurban,3,Approved
61,50079.0,20,815,18900.0,36,0.451,0,Bachelor,No,Urban,3,Approved
25,55402.0,7,649,23101.0,24,0.328,0,Bachelor,No,Urban,0,Approved
25,82433.0,7,763,9611.0,48,0.147,2,High School,No,Urban,2,Approved
58,26057.0,25,711,19817.0,48,0.069,0,Master,No,Semiurban,1,Approved
25,34633.0,7,713,46769.0,36,0.285,1,Bachelor,No,Urban,2,Rejected
23,63909.0,5,681,64256.0,36,0.365,0,Bachelor,Yes,Semiurban,3,Rejected
39,52061.0,2,631,29700.0,36,0.605,0,Bachelor,No,Urban,2,Rejected
62,75328.0,26,617,16066.0,12,0.342,1,Bachelor,Yes,Rural,0,Approved
52,27969.0,2,820,29083.0,60,0.471,1,High School,No,Urban,1,Approved
25,66937.0,6,699,43339.0,36,0.548,1,High School,No,Semiurban,3,Rejected
58,100254.0,8,774,4883.0,36,0.118,2,Master,No,Urban,0,Approved
58,71886.0,5,794,47168.0,36,0.441,1,Master,Yes,Semiurban,2,Approved
57,59373.0,22,659,12634.0,60,0.296,0,Master,No,Urban,1,Approved
61,52175.0,13,722,12713.0,48,0.417,0,Bachelor,No,Semiurban,1,Approved
31,34749.0,6,693,14292.0,24,0.237,0,Bachelor,No,Urban,0,Approved
65,52865.0,0,603,22163.0,36,0.253,1,Master,No,Semiurban,0,Rejected
35,109966.0,6,676,8741.0,36,0.208,0,Bachelor,No,Semiurban,1,Approved
57,51515.0,21,734,14958.0,48,0.238,1,Master,No,Rural,2,Approved
47,33715.0,24,653,25325.0,60,0.257,0,Bachelor,Yes,Urban,0,Approved
56,41955.0,9,666,20748.0,48,0.417,1,Bachelor,No,Urban,2,Rejected
49,61424.0,2,677,23055.0,60,0.186,0,Bachelor,No,Rural,3,Rejected
49,44786.0,17,848,14582.0,36,0.227,3,High School,Yes,Semiurban,1,Approved
48,71826.0,24,552,28255.0,36,0.233,3,High School,No,Semiurban,2,Approved
56,73325.0,2,728,35768.0,48,0.396,3,Master,No,Urban,1,Approved
54,89682.0,24,671,34400.0,48,0.461,2,Bachelor,No,Semiurban,0,Approved
27,120336.0,5,642,23767.0,24,0.269,4,High School,No,Semiurban,2,Approved
58,95112.0,7,669,33137.0,36,0.45,0,Doctorate,No,Rural,0,Approved
45,32901.0,19,740,31708.0,24,0.316,1,Master,No,Semiurban,1,Approved
35,33461.0,1,744,102525.0,24,0.12,2,Bachelor,No,Semiurban,1,Rejected
44,52755.0,9,704,39730.0,60,0.224,1,High School,No,Urban,2,Approved
64,42914.0,4,772,16991.0,24,0.363,0,High School,No,Urban,0,Approved
59,29408.0,6,785,9952.0,60,0.111,2,Master,Yes,Urban,1,Approved
58,43138.0,23,751,15190.0,36,0.318,4,High School,Yes,Semiurban,0,Approved
41,42366.0,7,649,14508.0,48,0.26,1,High School,No,Semiurban,3,Approved
56,38009.0,1,727,25098.0,60,0.438,0,High School,No,Semiurban,2,Rejected
38,46231.0,6,727,11418.0,48,0.095,0,Bachelor,Yes,Rural,2,Approved
51,105160.0,2,629,39067.0,60,0.134,0,Bachelor,Yes,Urban,3,Rejected
49,61370.0,19,572,7295.0,36,0.305,2,Master,Yes,Rural,0,Rejected
32,214182.0,14,538,6229.0,36,0.427,1,Master,No,Rural,2,Approved
32,60407.0,5,695,16487.0,48,0.351,0,Doctorate,No,Semiurban,3,Approved
23,46890.0,5,712,10409.0,48,0.443,3,High School,Yes,Semiurban,1,Approved
27,55125.0,9,601,7945.0,48,0.427,1,Bachelor,No,Rural,3,Rejected
40,63333.0,2,768,11897.0,48,0.572,2,Bachelor,No,Rural,3,Approved
42,69876.0,21,701,10973.0,24,0.142,2,Doctorate,No,Urban,3,Approved
28,172350.0,6,791,18119.0,36,0.41,2,Bachelor,No,Semiurban,0,Approved
39,34550.0,15,718,12026.0,60,0.344,4,High School,Yes,Semiurban,1,Approved
48,88218.0,15,610,12679.0,36,0.261,3,Bachelor,No,Urban,3,Rejected
31,61658.0,13,724,17943.0,48,0.138,0,Bachelor,No,Urban,1,Approved
36,23179.0,4,740,34800.0,36,0.514,0,High School,No,Semiurban,2,Approved
37,84034.0,7,649,46822.0,60,0.123,3,Bachelor,No,Semiurban,0,Approved
43,110446.0,22,582,19815.0,60,0.358,2,Bachelor,No,Semiurban,2,Approved
37,34325.0,19,698,20842.0,36,0.12,1,Bachelor,Yes,Rural,3,Approved
54,54730.0,0,615,15979.0,60,0.137,3,High School,No,Rural,1,Rejected
35,21293.0,12,774,24611.0,36,0.245,1,Bachelor,No,Urban,2,Approved
40,27522.0,22,659,23197.0,36,0.438,1,High School,No,Urban,0,Approved
38,97881.0,8,819,42614.0,60,0.413,0,High School,No,Semiurban,1,Approved
29,42555.0,11,531,5274.0,36,0.044,2,Bachelor,No,Urban,0,Rejected
51,29889.0,28,700,15455.0,36,0.454,2,High School,Yes,Rural,0,Approved
31,62398.0,13,797,22440.0,48,0.396,3,Bachelor,Yes,Semiurban,1,Approved
34,41265.0,16,623,17695.0,60,0.198,2,Bachelor,No,Urban,3,Rejected
56,42452.0,21,678,9776.0,24,0.244,0,Bachelor,No,Urban,0,Approved
63,82596.0,19,660,7735.0,48,0.169,1,High School,Yes,Semiurban,1,Approved
51,29031.0,8,639,30401.0,36,0.432,0,High School,No,Urban,0,Rejected
62,33428.0,27,708,11005.0,36,0.153,0,Bachelor,No,Urban,2,Approved
59,59864.0,1,593,5753.0,48,0.312,2,High School,No,Urban,2,Rejected
42,93738.0,1,682,31411.0,36,0.391,0,High School,No,Semiurban,0,Approved
55,108671.0,18,729,24257.0,48,0.413,1,Master,No,Semiurban,0,Approved
35,38151.0,17,674,16694.0,48,0.333,3,High School,No,Urban,0,Approved
41,92101.0,23,615,9934.0,60,0.623,2,Bachelor,No,Semiurban,0,Approved
45,35732.0,21,767,16720.0,60,0.34,0,High School,No,Semiurban,1,Approved
64,150167.0,11,745,39666.0,12,0.243,0,High School,No,Rural,1,Approved
59,29481.0,11,612,6302.0,48,0.193,1,Master,Yes,Urban,1,Rejected
43,114205.0,13,593,6513.0,48,0.227,1,Bachelor,No,Urban,3,Approved
